direction,flight_number,call_sign,status,codeshare_status,is_cargo,airline_name,airline_iata,airline_icao,aircraft_reg,aircraft_modeS,aircraft_model,aircraft_image_url,aircraft_image_web_url,aircraft_image_author,aircraft_image_title,aircraft_image_description,aircraft_image_license,aircraft_image_html_attributions,departure_airport_name,departure_airport_iata,departure_airport_icao,departure_airport_local_code,departure_airport_short_name,departure_airport_municipality_name,departure_airport_lat,departure_airport_lon,departure_airport_country_code,departure_airport_time_zone,departure_scheduled_utc,departure_scheduled_local,departure_revised_utc,departure_revised_local,departure_predicted_utc,departure_predicted_local,departure_runway_utc,departure_runway_local,departure_terminal,departure_check_in_desk,departure_gate,departure_baggage_belt,departure_runway,departure_quality,arrival_airport_name,arrival_airport_iata,arrival_airport_icao,arrival_airport_local_code,arrival_airport_short_name,arrival_airport_municipality_name,arrival_airport_lat,arrival_airport_lon,arrival_airport_country_code,arrival_airport_time_zone,arrival_scheduled_utc,arrival_scheduled_local,arrival_revised_utc,arrival_revised_local,arrival_predicted_utc,arrival_predicted_local,arrival_runway_utc,arrival_runway_local,arrival_terminal,arrival_check_in_desk,arrival_gate,arrival_baggage_belt,arrival_runway,arrival_quality
arrival,LH 1372,,Unknown,Unknown,False,Lufthansa,LH,DLH,,,Embraer 190,,,,,,,,Frankfurt-am-Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-05 12:20Z,2025-05-05 14:20+02:00,,,,,,,,,,,,Basic
arrival,EN 8764,DLA5CK,Approaching,IsOperator,False,Air Dolomiti,EN,DLA,I-JEND,3007F1,Embraer 190,,,,,,,,Frankfurt-am-Main,FRA,EDDF,,,,,,,Europe/Berlin,2025-05-05 11:00Z,2025-05-05 13:00+02:00,2025-05-05 11:15Z,2025-05-05 13:15+02:00,,,2025-05-05 11:41Z,2025-05-05 13:41+02:00,1,259-335,B6,,07C,"Basic,Live",,,,,,,,,,,2025-05-05 12:20Z,2025-05-05 14:20+02:00,2025-05-05 12:37Z,2025-05-05 14:37+02:00,,,,,,,,,,"Basic,Live"
arrival,FR 8459,,Unknown,Unknown,False,Ryanair,FR,RYR,,,Boeing 737,,,,,,,,Zadar,ZAD,LDZD,,,,,,,Europe/Zagreb,2025-05-05 12:25Z,2025-05-05 14:25+02:00,,,,,,,,,,,,Basic,,,,,,,,,,,2025-05-05 14:00Z,2025-05-05 16:00+02:00,,,,,,,,,,,,Basic
arrival,FR 8459,,Unknown,Unknown,False,Ryanair,FR,RYR,,,Boeing 737,,,,,,,,Zadar,ZAD,LDZD,,,,,,,Europe/Zagreb,2025-05-05 12:25Z,2025-05-05 14:25+02:00,,,,,,,,,,,,Basic,,,,,,,,,,,2025-05-05 14:00Z,2025-05-05 16:00+02:00,,,,,,,,,,,,Basic
arrival,FR 2109,,Unknown,IsOperator,False,Ryanair,FR,RYR,,,Boeing 737,,,,,,,,Torp,TRF,ENTO,,,,,,,Europe/Oslo,2025-05-05 12:10Z,2025-05-05 14:10+02:00,,,,,,,,,,,,Basic,,,,,,,,,,,2025-05-05 14:00Z,2025-05-05 16:00+02:00,,,,,,,,,,,,Basic
arrival,FR 2109,,Unknown,IsOperator,False,Ryanair,FR,RYR,,,Boeing 737,,,,,,,,Torp,TRF,ENTO,,,,,,,Europe/Oslo,2025-05-05 12:10Z,2025-05-05 14:10+02:00,,,,,,,,,,,,Basic,,,,,,,,,,,2025-05-05 14:00Z,2025-05-05 16:00+02:00,,,,,,,,,,,,Basic
arrival,LH 1632,,Expected,IsOperator,False,Lufthansa,LH,DLH,,,Bombardier CRJ900,,,,,,,,Munich,MUC,EDDM,,,,,,,Europe/Berlin,2025-05-05 13:15Z,2025-05-05 15:15+02:00,2025-05-05 13:15Z,2025-05-05 15:15+02:00,,,,,2,,,,,"Basic,Live",,,,,,,,,,,2025-05-05 14:20Z,2025-05-05 16:20+02:00,,,,,,,,,,,,Basic
arrival,FR 8405,RYR51FJ,Approaching,IsOperator,False,Ryanair,FR,RYR,SP-RZN,48C2AD,Boeing 737 MAX 8,,,,,,,,London,STN,EGSS,,,,,,,Europe/London,2025-05-05 12:40Z,2025-05-05 13:40+01:00,2025-05-05 12:45Z,2025-05-05 13:45+01:00,,,2025-05-05 13:04Z,2025-05-05 14:04+01:00,1,,87,,,"Basic,Live",,,,,,,,,,,2025-05-05 14:40Z,2025-05-05 16:40+02:00,2025-05-05 14:37Z,2025-05-05 16:37+02:00,,,,,,,,,,"Basic,Live"
arrival,FR 1159,RYR37XX,Expected,IsOperator,False,Ryanair,FR,RYR,EI-IHA,4CADE6,Boeing 737,,,,,,,,Edinburgh,EDI,EGPH,,,,,,,Europe/London,2025-05-05 12:35Z,2025-05-05 13:35+01:00,2025-05-05 12:44Z,2025-05-05 13:44+01:00,,,2025-05-05 12:47Z,2025-05-05 13:47+01:00,,,,,,"Basic,Live",,,,,,,,,,,2025-05-05 15:00Z,2025-05-05 17:00+02:00,,,,,,,,,,,,Basic
arrival,FR 770,RYR37WK,Approaching,IsOperator,False,Ryanair,FR,RYR,SP-RSC,48C222,Boeing 737-800,,,,,,,,Pisa,PSA,LIRP,,,,,,,Europe/Rome,2025-05-05 13:05Z,2025-05-05 15:05+02:00,,,,,,,,,,,,Basic,,,,,,,,,,,2025-05-05 14:55Z,2025-05-05 16:55+02:00,2025-05-05 15:10Z,2025-05-05 17:10+02:00,,,,,,,,,,"Basic,Live"
arrival,LO 3847,LOT8NE,Approaching,IsOperator,False,LOT - Polish,LO,LOT,SP-LND,48ADA3,Embraer 195,,,,,,,,Warsaw,WAW,EPWA,,,,,,,Europe/Warsaw,2025-05-05 14:35Z,2025-05-05 16:35+02:00,2025-05-05 14:35Z,2025-05-05 16:35+02:00,,,2025-05-05 14:44Z,2025-05-05 16:44+02:00,E-D,241-280,36,,29,"Basic,Live",,,,,,,,,,,2025-05-05 15:30Z,2025-05-05 17:30+02:00,2025-05-05 15:19Z,2025-05-05 17:19+02:00,,,,,,,,,,"Basic,Live"
arrival,W6 1826,WZZ6262,Approaching,IsOperator,False,Wizz Air,W6,WZZ,9H-MQT,4D2067,F27,,,,,,,,Eindhoven,EIN,EHEH,,,,,,,Europe/Amsterdam,2025-05-05 14:25Z,2025-05-05 16:25+02:00,2025-05-05 14:31Z,2025-05-05 16:31+02:00,,,2025-05-05 14:31Z,2025-05-05 16:31+02:00,,,,,,"Basic,Live",,,,,,,,,,,2025-05-05 15:55Z,2025-05-05 17:55+02:00,2025-05-05 15:43Z,2025-05-05 17:43+02:00,,,,,,,,,29,"Basic,Live"
arrival,FR 8844,RYR88JL,Expected,IsOperator,False,Ryanair,FR,RYR,EI-HES,4CAD28,Boeing 737,,,,,,,,Bergamo,BGY,LIME,,,,,,,Europe/Rome,2025-05-05 14:15Z,2025-05-05 16:15+02:00,2025-05-05 14:55Z,2025-05-05 16:55+02:00,,,2025-05-05 14:55Z,2025-05-05 16:55+02:00,,,,,,"Basic,Live",,,,,,,,,,,2025-05-05 15:55Z,2025-05-05 17:55+02:00,,,,,,,,,,,,Basic
arrival,EN 8780,DLA9FC,Expected,IsOperator,False,Air Dolomiti,EN,DLA,I-JENJ,3009B8,Embraer 190,,,,,,,,Frankfurt-am-Main,FRA,EDDF,,,,,,,Europe/Berlin,2025-05-05 14:40Z,2025-05-05 16:40+02:00,2025-05-05 14:40Z,2025-05-05 16:40+02:00,,,2025-05-05 15:08Z,2025-05-05 17:08+02:00,1,259-335,B5,,07C,"Basic,Live",,,,,,,,,,,2025-05-05 16:00Z,2025-05-05 18:00+02:00,,,,,,,,,,,,Basic
