direction,flight_number,call_sign,status,codeshare_status,is_cargo,airline_name,airline_iata,airline_icao,aircraft_reg,aircraft_modeS,aircraft_model,aircraft_image_url,aircraft_image_web_url,aircraft_image_author,aircraft_image_title,aircraft_image_description,aircraft_image_license,aircraft_image_html_attributions,departure_airport_name,departure_airport_iata,departure_airport_icao,departure_airport_local_code,departure_airport_short_name,departure_airport_municipality_name,departure_airport_lat,departure_airport_lon,departure_airport_country_code,departure_airport_time_zone,departure_scheduled_utc,departure_scheduled_local,departure_revised_utc,departure_revised_local,departure_predicted_utc,departure_predicted_local,departure_runway_utc,departure_runway_local,departure_terminal,departure_check_in_desk,departure_gate,departure_baggage_belt,departure_runway,departure_quality,arrival_airport_name,arrival_airport_iata,arrival_airport_icao,arrival_airport_local_code,arrival_airport_short_name,arrival_airport_municipality_name,arrival_airport_lat,arrival_airport_lon,arrival_airport_country_code,arrival_airport_time_zone,arrival_scheduled_utc,arrival_scheduled_local,arrival_revised_utc,arrival_revised_local,arrival_predicted_utc,arrival_predicted_local,arrival_runway_utc,arrival_runway_local,arrival_terminal,arrival_check_in_desk,arrival_gate,arrival_baggage_belt,arrival_runway,arrival_quality
departure,W6 1801,WZZ5,Departed,IsOperator,False,Wizz Air,W6,WZZ,9H-MQT,4D2067,F27,,,,,,,,,,,,,,,,,,2025-05-08 17:25Z,2025-05-08 19:25+02:00,2025-05-08 18:00Z,2025-05-08 20:00+02:00,,,2025-05-08 18:00Z,2025-05-08 20:00+02:00,,,,,29,"Basic,Live",London,LTN,EGGW,,,,,,,Europe/London,2025-05-08 19:40Z,2025-05-08 20:40+01:00,2025-05-08 19:40Z,2025-05-08 20:40+01:00,,,2025-05-08 19:45Z,2025-05-08 20:45+01:00,,,,3,08,"Basic,Live"
departure,W6 1801,WZZ5,Departed,IsOperator,False,Wizz Air,W6,WZZ,9H-MQT,4D2067,F27,,,,,,,,,,,,,,,,,,2025-05-08 17:25Z,2025-05-08 19:25+02:00,2025-05-08 18:00Z,2025-05-08 20:00+02:00,,,2025-05-08 18:00Z,2025-05-08 20:00+02:00,,,,,29,"Basic,Live",London,LTN,EGGW,,,,,,,Europe/London,2025-05-08 19:40Z,2025-05-08 20:40+01:00,2025-05-08 19:40Z,2025-05-08 20:40+01:00,,,2025-05-08 19:45Z,2025-05-08 20:45+01:00,,,,3,08,"Basic,Live"
departure,FR 6070,,Unknown,Unknown,False,Ryanair,FR,RYR,,,Boeing 737,,,,,,,,,,,,,,,,,,2025-05-08 18:00Z,2025-05-08 20:00+02:00,,,,,,,,,,,,Basic,Kerkyra Island,CFU,LGKR,,,,,,,Europe/Athens,2025-05-08 20:15Z,2025-05-08 23:15+03:00,,,,,,,,,,,,Basic
departure,FR 6070,,Unknown,Unknown,False,Ryanair,FR,RYR,,,Boeing 737,,,,,,,,,,,,,,,,,,2025-05-08 18:00Z,2025-05-08 20:00+02:00,,,,,,,,,,,,Basic,Kerkyra Island,CFU,LGKR,,,,,,,Europe/Athens,2025-05-08 20:15Z,2025-05-08 23:15+03:00,,,,,,,,,,,,Basic
departure,FR 99,RYR64NY,Unknown,IsOperator,False,Ryanair,FR,RYR,9H-QAU,4D2269,Boeing 737-800,,,,,,,,,,,,,,,,,,2025-05-08 18:15Z,2025-05-08 20:15+02:00,,,,,,,,,,,,Basic,Dublin,DUB,EIDW,,,,,,,Europe/Dublin,2025-05-08 21:00Z,2025-05-08 22:00+01:00,2025-05-08 21:00Z,2025-05-08 22:00+01:00,,,,,1,,,,,"Basic,Live"
departure,FR 2068,RYR62JT,Departed,IsOperator,False,Ryanair,FR,RYR,SP-RSZ,48C235,Boeing 737-800,,,,,,,,,,,,,,,,,,2025-05-08 18:40Z,2025-05-08 20:40+02:00,2025-05-08 18:48Z,2025-05-08 20:48+02:00,,,2025-05-08 18:48Z,2025-05-08 20:48+02:00,,,,,29,"Basic,Live",Beauvais/Tillé,BVA,LFOB,,,,,,,Europe/Paris,2025-05-08 20:35Z,2025-05-08 22:35+02:00,,,,,,,,,,,,Basic
departure,LO 3860,LOT3860,Departed,IsOperator,False,LOT - Polish,LO,LOT,SP-LDH,489788,Embraer 170,,,,,,,,,,,,,,,,,,2025-05-08 19:30Z,2025-05-08 21:30+02:00,2025-05-08 19:37Z,2025-05-08 21:37+02:00,,,2025-05-08 19:37Z,2025-05-08 21:37+02:00,,,,,29,"Basic,Live",Warsaw,WAW,EPWA,,,,,,,Europe/Warsaw,2025-05-08 20:20Z,2025-05-08 22:20+02:00,2025-05-08 20:20Z,2025-05-08 22:20+02:00,,,2025-05-08 20:16Z,2025-05-08 22:16+02:00,,,,3,33,"Basic,Live"
departure,WT 2CW,SWT2CW,Departed,IsOperator,False,Swiftair,WT,SWT,,,,,,,,,,,,,,,,,,,,,2025-05-08 20:35Z,2025-05-08 22:35+02:00,2025-05-08 20:35Z,2025-05-08 22:35+02:00,,,2025-05-08 20:35Z,2025-05-08 22:35+02:00,,,,,29,"Basic,Live",Cologne,CGN,EDDK,,,,,,,Europe/Berlin,2025-05-08 22:19Z,2025-05-09 00:19+02:00,2025-05-08 22:24Z,2025-05-09 00:24+02:00,,,2025-05-08 22:19Z,2025-05-09 00:19+02:00,,,,,14L,"Basic,Live"
departure,BJ 7425,LBT7425,Departed,IsOperator,False,Nouvelair Tunisie,BJ,LBT,TS-INU,02A1B4,Airbus A320,,,,,,,,,,,,,,,,,,2025-05-08 21:16Z,2025-05-08 23:16+02:00,2025-05-08 21:16Z,2025-05-08 23:16+02:00,,,2025-05-08 21:16Z,2025-05-08 23:16+02:00,,,,,29,"Basic,Live",Monastir,MIR,DTMB,,,,,,,Africa/Tunis,2025-05-09 00:20Z,2025-05-09 01:20+01:00,2025-05-08 23:48Z,2025-05-09 00:48+01:00,,,,,,,,01,,"Basic,Live"
departure,PC 6266,PGT6266,Departed,IsOperator,False,Pegasus,PC,PGT,TC-NBJ,4BB84A,Airbus A321 (Sharklets),,,,,,,,,,,,,,,,,,2025-05-08 23:14Z,2025-05-09 01:14+02:00,2025-05-08 23:14Z,2025-05-09 01:14+02:00,,,2025-05-08 23:14Z,2025-05-09 01:14+02:00,,,,,29,"Basic,Live",Antalya,AYT,LTAI,,,,,,,Europe/Istanbul,,,,,,,,,,,,,,
