direction,flight_number,call_sign,status,codeshare_status,is_cargo,airline_name,airline_iata,airline_icao,aircraft_reg,aircraft_modeS,aircraft_model,aircraft_image_url,aircraft_image_web_url,aircraft_image_author,aircraft_image_title,aircraft_image_description,aircraft_image_license,aircraft_image_html_attributions,departure_airport_name,departure_airport_iata,departure_airport_icao,departure_airport_local_code,departure_airport_short_name,departure_airport_municipality_name,departure_airport_lat,departure_airport_lon,departure_airport_country_code,departure_airport_time_zone,departure_scheduled_utc,departure_scheduled_local,departure_revised_utc,departure_revised_local,departure_predicted_utc,departure_predicted_local,departure_runway_utc,departure_runway_local,departure_terminal,departure_check_in_desk,departure_gate,departure_baggage_belt,departure_runway,departure_quality,arrival_airport_name,arrival_airport_iata,arrival_airport_icao,arrival_airport_local_code,arrival_airport_short_name,arrival_airport_municipality_name,arrival_airport_lat,arrival_airport_lon,arrival_airport_country_code,arrival_airport_time_zone,arrival_scheduled_utc,arrival_scheduled_local,arrival_revised_utc,arrival_revised_local,arrival_predicted_utc,arrival_predicted_local,arrival_runway_utc,arrival_runway_local,arrival_terminal,arrival_check_in_desk,arrival_gate,arrival_baggage_belt,arrival_runway,arrival_quality
departure,LO 3908,LOT3908,Departed,IsOperator,False,LOT - Polish,LO,LOT,SP-LIC,48AD02,Embraer 175,,,,,,,,,,,,,,,,,,2025-05-05 10:15Z,2025-05-05 12:15+02:00,2025-05-05 10:15Z,2025-05-05 12:15+02:00,,,,,,8,,,,"Basic,Live",Warsaw,WAW,EPWA,,,,,,,Europe/Warsaw,2025-05-05 11:10Z,2025-05-05 13:10+02:00,2025-05-05 11:15Z,2025-05-05 13:15+02:00,,,,,,,,7,,"Basic,Live"
departure,SN 2548,BEL4CR,Departed,IsOperator,False,Brussels,SN,BEL,OO-SNH,44CDC8,Airbus A320,,,,,,,,,,,,,,,,,,2025-05-05 10:20Z,2025-05-05 12:20+02:00,2025-05-05 10:20Z,2025-05-05 12:20+02:00,,,2025-05-05 10:59Z,2025-05-05 12:59+02:00,,15,,,07,"Basic,Live",Brussels,BRU,EBBR,,,,,,,Europe/Brussels,2025-05-05 12:15Z,2025-05-05 14:15+02:00,2025-05-05 12:46Z,2025-05-05 14:46+02:00,,,2025-05-05 12:37Z,2025-05-05 14:37+02:00,,,,,01,"Basic,Live"
departure,DY 1041,NOZ4TL,Departed,IsOperator,False,Norwegian Air Shuttle,DY,NOZ,LN-ENO,47A32E,Boeing 737-800,,,,,,,,,,,,,,,,,,2025-05-05 10:25Z,2025-05-05 12:25+02:00,2025-05-05 10:25Z,2025-05-05 12:25+02:00,,,2025-05-05 10:39Z,2025-05-05 12:39+02:00,,35-39,,,07,"Basic,Live",Oslo,OSL,ENGM,,,,,,,Europe/Oslo,2025-05-05 12:30Z,2025-05-05 14:30+02:00,2025-05-05 12:27Z,2025-05-05 14:27+02:00,,,,,,,,6,,"Basic,Live"
departure,AY 1166,FIN6KV,Departed,IsOperator,False,Finnair,AY,FIN,OH-LKM,461E1C,Embraer 190,,,,,,,,,,,,,,,,,,2025-05-05 10:25Z,2025-05-05 12:25+02:00,2025-05-05 10:25Z,2025-05-05 12:25+02:00,,,2025-05-05 11:39Z,2025-05-05 13:39+02:00,,14,,,07,"Basic,Live",Helsinki,HEL,EFHK,,,,,,,Europe/Helsinki,2025-05-05 12:15Z,2025-05-05 15:15+03:00,2025-05-05 13:16Z,2025-05-05 16:16+03:00,,,2025-05-05 13:16Z,2025-05-05 16:16+03:00,,,34,8,22L,"Basic,Live"
departure,U2 2264,EZY42YH,Departed,IsOperator,False,easyJet,U2,EZY,G-UZEE,40815C,Airbus A320 NEO,,,,,,,,,,,,,,,,,,2025-05-05 10:30Z,2025-05-05 12:30+02:00,2025-05-05 10:30Z,2025-05-05 12:30+02:00,,,2025-05-05 10:47Z,2025-05-05 12:47+02:00,,33-34,,,07,"Basic,Live",Manchester,MAN,EGCC,,,,,,,Europe/London,2025-05-05 13:10Z,2025-05-05 14:10+01:00,2025-05-05 13:18Z,2025-05-05 14:18+01:00,,,2025-05-05 13:11Z,2025-05-05 14:11+01:00,1,,29,,05R,"Basic,Live"
departure,EW 2735,EWG42M,Departed,IsOperator,False,Eurowings,EW,EWG,D-AGWK,3C5EEB,Airbus A319,,,,,,,,,,,,,,,,,,2025-05-05 10:30Z,2025-05-05 12:30+02:00,2025-05-05 10:30Z,2025-05-05 12:30+02:00,,,2025-05-05 10:55Z,2025-05-05 12:55+02:00,,17-18,,,07,"Basic,Live",Stuttgart,STR,EDDS,,,,,,,Europe/Berlin,2025-05-05 12:05Z,2025-05-05 14:05+02:00,2025-05-05 12:12Z,2025-05-05 14:12+02:00,,,,,3,,,,,"Basic,Live"
departure,FR 5906,RYR3NN,Departed,IsOperator,False,Ryanair,FR,RYR,SP-RKP,48C12F,Boeing 737-800,,,,,,,,,,,,,,,,,,2025-05-04 09:55Z,2025-05-04 11:55+02:00,2025-05-05 10:30Z,2025-05-05 12:30+02:00,,,2025-05-04 10:58Z,2025-05-04 12:58+02:00,,"22,24-29",,,25,"Basic,Live",Torino,TRN,LIMF,,,,,,,Europe/Rome,,,,,,,,,,,,,,
departure,FR 3435,RYR90WR,Departed,IsOperator,False,Ryanair,FR,RYR,EI-DWD,4CA569,Boeing 737-800,,,,,,,,,,,,,,,,,,2025-05-05 10:40Z,2025-05-05 12:40+02:00,2025-05-05 10:40Z,2025-05-05 12:40+02:00,,,2025-05-05 11:29Z,2025-05-05 13:29+02:00,,"22,24-28",,,07,"Basic,Live",Beauvais/Tillé,BVA,LFOB,,,,,,,Europe/Paris,2025-05-05 12:55Z,2025-05-05 14:55+02:00,2025-05-05 13:18Z,2025-05-05 15:18+02:00,,,,,,,,,,"Basic,Live"
departure,W6 2067,WZZ542,Departed,IsOperator,False,Wizz Air,W6,WZZ,9H-WDT,4D24B4,Airbus A321 NEO,,,,,,,,,,,,,,,,,,2025-05-05 10:45Z,2025-05-05 12:45+02:00,2025-05-05 10:45Z,2025-05-05 12:45+02:00,,,2025-05-05 11:05Z,2025-05-05 13:05+02:00,,"29,32",,,07,"Basic,Live",Milan,MXP,LIMC,,,,,,,Europe/Rome,2025-05-05 12:40Z,2025-05-05 14:40+02:00,2025-05-05 12:43Z,2025-05-05 14:43+02:00,,,,,1,,,,,"Basic,Live"
departure,FR 3051,RYR7TT,Departed,IsOperator,False,Ryanair,FR,RYR,SP-RZB,48C2A1,Boeing 737 MAX 8,,,,,,,,,,,,,,,,,,2025-05-05 10:45Z,2025-05-05 12:45+02:00,2025-05-05 10:45Z,2025-05-05 12:45+02:00,,,2025-05-05 11:12Z,2025-05-05 13:12+02:00,,"22,24-28",,,,"Basic,Live",Souda,CHQ,LGSA,,,,,,,Europe/Athens,2025-05-05 13:20Z,2025-05-05 16:20+03:00,,,,,,,,,,,,Basic
