direction,flight_number,call_sign,status,codeshare_status,is_cargo,airline_name,airline_iata,airline_icao,aircraft_reg,aircraft_modeS,aircraft_model,aircraft_image_url,aircraft_image_web_url,aircraft_image_author,aircraft_image_title,aircraft_image_description,aircraft_image_license,aircraft_image_html_attributions,departure_airport_name,departure_airport_iata,departure_airport_icao,departure_airport_local_code,departure_airport_short_name,departure_airport_municipality_name,departure_airport_lat,departure_airport_lon,departure_airport_country_code,departure_airport_time_zone,departure_scheduled_utc,departure_scheduled_local,departure_revised_utc,departure_revised_local,departure_predicted_utc,departure_predicted_local,departure_runway_utc,departure_runway_local,departure_terminal,departure_check_in_desk,departure_gate,departure_baggage_belt,departure_runway,departure_quality,arrival_airport_name,arrival_airport_iata,arrival_airport_icao,arrival_airport_local_code,arrival_airport_short_name,arrival_airport_municipality_name,arrival_airport_lat,arrival_airport_lon,arrival_airport_country_code,arrival_airport_time_zone,arrival_scheduled_utc,arrival_scheduled_local,arrival_revised_utc,arrival_revised_local,arrival_predicted_utc,arrival_predicted_local,arrival_runway_utc,arrival_runway_local,arrival_terminal,arrival_check_in_desk,arrival_gate,arrival_baggage_belt,arrival_runway,arrival_quality
departure,LO 3933,,Departed,Unknown,False,LOT - Polish,LO,LOT,,,Embraer 195,,,,,,,,,,,,,,,,,,2025-05-18 08:25Z,2025-05-18 10:25+02:00,2025-05-18 08:25Z,2025-05-18 10:25+02:00,,,,,E-D,241-280,37,,,"Basic,Live",Goleniów,SZZ,EPSC,,,,,,,Europe/Warsaw,2025-05-18 09:35Z,2025-05-18 11:35+02:00,,,,,,,,,,,,Basic
departure,LO 3835,LOT3EZ,Departed,IsOperator,False,LOT - Polish,LO,LOT,SP-LNO,48ADAE,Embraer 195,,,,,,,,,,,,,,,,,,2025-05-18 08:25Z,2025-05-18 10:25+02:00,2025-05-18 08:25Z,2025-05-18 10:25+02:00,,,2025-05-18 08:52Z,2025-05-18 10:52+02:00,E-D,241-280,27,,29,"Basic,Live",Gdańsk,GDN,EPGD,,,,,,,Europe/Warsaw,2025-05-18 09:20Z,2025-05-18 11:20+02:00,2025-05-18 09:23Z,2025-05-18 11:23+02:00,,,,,,,,,,"Basic,Live"
departure,LO 3945,LOT3945,Departed,IsOperator,False,LOT - Polish,LO,LOT,SP-LDG,489787,Embraer 170,,,,,,,,,,,,,,,,,,2025-05-18 08:25Z,2025-05-18 10:25+02:00,2025-05-18 08:25Z,2025-05-18 10:25+02:00,,,,,E-D,241-280,34,,,"Basic,Live",Poznań,POZ,EPPO,,,,,,,Europe/Warsaw,2025-05-18 09:20Z,2025-05-18 11:20+02:00,2025-05-18 09:10Z,2025-05-18 11:10+02:00,,,2025-05-18 09:10Z,2025-05-18 11:10+02:00,,,,,28,"Basic,Live"
departure,LO 3881,LOT3881,Departed,IsOperator,False,LOT - Polish,LO,LOT,SP-LIM,48AD0C,Embraer 170,,,,,,,,,,,,,,,,,,2025-05-18 08:25Z,2025-05-18 10:25+02:00,2025-05-18 08:25Z,2025-05-18 10:25+02:00,,,,,E-D,241-280,24,,,"Basic,Live",Katowice,KTW,EPKT,,,,,,,Europe/Warsaw,2025-05-18 09:15Z,2025-05-18 11:15+02:00,2025-05-18 09:09Z,2025-05-18 11:09+02:00,,,,,C,,,,,"Basic,Live"
departure,LO 727,LOT727,Departed,IsOperator,False,LOT - Polish,LO,LOT,SP-LWD,48AE83,Boeing 737-800,,,,,,,,,,,,,,,,,,2025-05-18 08:30Z,2025-05-18 10:30+02:00,2025-05-18 08:30Z,2025-05-18 10:30+02:00,,,2025-05-18 08:53Z,2025-05-18 10:53+02:00,E-D,241-280,8N,,29,"Basic,Live",Yerevan,EVN,UDYZ,,,,,,,Asia/Yerevan,2025-05-18 12:05Z,2025-05-18 16:05+04:00,,,,,,,,,,,,Basic
departure,LO 597,LOT7CR,Departed,IsOperator,False,LOT - Polish,LO,LOT,SP-LNP,48ADAF,Embraer 195,,,,,,,,,,,,,,,,,,2025-05-18 08:30Z,2025-05-18 10:30+02:00,2025-05-18 08:30Z,2025-05-18 10:30+02:00,,,2025-05-18 08:50Z,2025-05-18 10:50+02:00,E-D,241-280,1N,,29,"Basic,Live",Tirana,TIA,LATI,,,,,,,Europe/Tirane,2025-05-18 10:40Z,2025-05-18 12:40+02:00,,,,,,,,,,,,Basic
departure,LO 263,LOT7VJ,Departed,IsOperator,False,LOT - Polish,LO,LOT,SP-LIC,48AD02,Embraer 175,,,,,,,,,,,,,,,,,,2025-05-18 08:30Z,2025-05-18 10:30+02:00,2025-05-18 08:30Z,2025-05-18 10:30+02:00,,,2025-05-18 08:56Z,2025-05-18 10:56+02:00,E-D,241-280,23,,29,"Basic,Live",Amsterdam,AMS,EHAM,,,,,,,Europe/Amsterdam,2025-05-18 10:40Z,2025-05-18 12:40+02:00,2025-05-18 10:35Z,2025-05-18 12:35+02:00,,,2025-05-18 10:35Z,2025-05-18 12:35+02:00,1,,,6,06,"Basic,Live"
departure,LO 3907,LOT3HB,Departed,IsOperator,False,LOT - Polish,LO,LOT,SP-LIP,48AD0F,Embraer 175,,,,,,,,,,,,,,,,,,2025-05-18 08:35Z,2025-05-18 10:35+02:00,2025-05-18 08:35Z,2025-05-18 10:35+02:00,,,2025-05-18 08:55Z,2025-05-18 10:55+02:00,E-D,241-280,36,,29,"Basic,Live",Kraków,KRK,EPKK,,,,,,,Europe/Warsaw,,,,,,,,,,,,,,
departure,LO 3853,LOT4AM,Departed,IsOperator,False,LOT - Polish,LO,LOT,SP-LMG,48AD86,Embraer 190,,,,,,,,,,,,,,,,,,2025-05-18 08:35Z,2025-05-18 10:35+02:00,2025-05-18 08:35Z,2025-05-18 10:35+02:00,,,2025-05-18 08:51Z,2025-05-18 10:51+02:00,E-D,241-280,29,,29,"Basic,Live",Wrocław,WRO,EPWR,,,,,,,Europe/Warsaw,2025-05-18 09:30Z,2025-05-18 11:30+02:00,,,,,,,,,,,,Basic
departure,LO 433,LOT4CA,Departed,IsOperator,False,LOT - Polish,LO,LOT,SP-LVG,48AF06,Boeing 737 MAX 8,,,,,,,,,,,,,,,,,,2025-05-18 08:40Z,2025-05-18 10:40+02:00,2025-05-18 08:40Z,2025-05-18 10:40+02:00,,,2025-05-18 09:06Z,2025-05-18 11:06+02:00,E-D,241-280,28,,29,"Basic,Live",Madrid,MAD,LEMD,,,,,,,Europe/Madrid,2025-05-18 12:35Z,2025-05-18 14:35+02:00,2025-05-18 12:30Z,2025-05-18 14:30+02:00,,,,,2,,,,,"Basic,Live"
