direction,flight_number,call_sign,status,codeshare_status,is_cargo,airline_name,airline_iata,airline_icao,aircraft_reg,aircraft_modeS,aircraft_model,aircraft_image_url,aircraft_image_web_url,aircraft_image_author,aircraft_image_title,aircraft_image_description,aircraft_image_license,aircraft_image_html_attributions,departure_airport_name,departure_airport_iata,departure_airport_icao,departure_airport_local_code,departure_airport_short_name,departure_airport_municipality_name,departure_airport_lat,departure_airport_lon,departure_airport_country_code,departure_airport_time_zone,departure_scheduled_utc,departure_scheduled_local,departure_revised_utc,departure_revised_local,departure_predicted_utc,departure_predicted_local,departure_runway_utc,departure_runway_local,departure_terminal,departure_check_in_desk,departure_gate,departure_baggage_belt,departure_runway,departure_quality,arrival_airport_name,arrival_airport_iata,arrival_airport_icao,arrival_airport_local_code,arrival_airport_short_name,arrival_airport_municipality_name,arrival_airport_lat,arrival_airport_lon,arrival_airport_country_code,arrival_airport_time_zone,arrival_scheduled_utc,arrival_scheduled_local,arrival_revised_utc,arrival_revised_local,arrival_predicted_utc,arrival_predicted_local,arrival_runway_utc,arrival_runway_local,arrival_terminal,arrival_check_in_desk,arrival_gate,arrival_baggage_belt,arrival_runway,arrival_quality
departure,LO 781,,Departed,IsOperator,False,LOT - Polish,LO,LOT,,,Embraer 175,,,,,,,,,,,,,,,,,,2025-05-06 13:25Z,2025-05-06 15:25+02:00,2025-05-06 13:25Z,2025-05-06 15:25+02:00,,,,,E-D,241-280,27,,,"Basic,Live",Riga,RIX,EVRA,,,,,,,Europe/Riga,2025-05-06 14:45Z,2025-05-06 17:45+03:00,2025-05-06 14:42Z,2025-05-06 17:42+03:00,,,,,E,,,,,"Basic,Live"
departure,GQ 771,SEH4MP,Departed,IsOperator,False,Sky Express,GQ,SEH,SX-IOA,46A5E1,Airbus A320 NEO,,,,,,,,,,,,,,,,,,2025-05-06 13:15Z,2025-05-06 15:15+02:00,2025-05-06 13:30Z,2025-05-06 15:30+02:00,,,2025-05-06 14:18Z,2025-05-06 16:18+02:00,B,136-138,25,,,"Basic,Live",Athens,ATH,LGAV,,,,,,,Europe/Athens,2025-05-06 15:45Z,2025-05-06 18:45+03:00,2025-05-06 16:38Z,2025-05-06 19:38+03:00,,,,,,,,11,,"Basic,Live"
departure,LO 279,LOT279,Departed,IsOperator,False,LOT - Polish,LO,LOT,SP-LVA,48AF00,Boeing 737,,,,,,,,,,,,,,,,,,2025-05-06 13:30Z,2025-05-06 15:30+02:00,2025-05-06 13:30Z,2025-05-06 15:30+02:00,,,2025-05-06 13:52Z,2025-05-06 15:52+02:00,E-D,241-280,10N,,29,"Basic,Live",London,LHR,EGLL,,,,,,,Europe/London,2025-05-06 16:20Z,2025-05-06 17:20+01:00,2025-05-06 16:00Z,2025-05-06 17:00+01:00,,,2025-05-06 16:00Z,2025-05-06 17:00+01:00,2,,,3,09L,"Basic,Live"
departure,LO 537,,Departed,IsOperator,False,LOT - Polish,LO,LOT,,,Embraer 175,,,,,,,,,,,,,,,,,,2025-05-06 13:35Z,2025-05-06 15:35+02:00,2025-05-06 13:35Z,2025-05-06 15:35+02:00,,,,,E-D,241-280,5,,,"Basic,Live",Budapest,BUD,LHBP,,,,,,,Europe/Budapest,2025-05-06 14:55Z,2025-05-06 16:55+02:00,2025-05-06 15:20Z,2025-05-06 17:20+02:00,,,,,2A,,,,,"Basic,Live"
departure,W6 1327,WZZ18DT,Departed,IsOperator,False,Wizz Air,W6,WZZ,9H-WDL,4D2492,Airbus A321 NEO,,,,,,,,,,,,,,,,,,2025-05-06 13:35Z,2025-05-06 15:35+02:00,2025-05-06 13:35Z,2025-05-06 15:35+02:00,,,2025-05-06 14:10Z,2025-05-06 16:10+02:00,A,107-118,40,,29,"Basic,Live",Palma De Mallorca,PMI,LEPA,,,,,,,Europe/Madrid,2025-05-06 16:45Z,2025-05-06 18:45+02:00,2025-05-06 17:00Z,2025-05-06 19:00+02:00,,,,,N,,,,,"Basic,Live"
departure,LO 613,LOT2MA,Departed,IsOperator,False,LOT - Polish,LO,LOT,SP-LID,48AD03,Embraer 175,,,,,,,,,,,,,,,,,,2025-05-06 13:40Z,2025-05-06 15:40+02:00,2025-05-06 13:40Z,2025-05-06 15:40+02:00,,,2025-05-06 13:51Z,2025-05-06 15:51+02:00,E-D,241-280,42,,29,"Basic,Live",Zagreb,ZAG,LDZA,,,,,,,Europe/Zagreb,2025-05-06 15:20Z,2025-05-06 17:20+02:00,2025-05-06 15:02Z,2025-05-06 17:02+02:00,,,,,,,,,,"Basic,Live"
departure,E4 4361,ENT4361,Departed,IsOperator,False,Enter Air,E4,ENT,SP-ENL,4891AB,Boeing 737-800,,,,,,,,,,,,,,,,,,2025-05-06 13:40Z,2025-05-06 15:40+02:00,2025-05-06 13:40Z,2025-05-06 15:40+02:00,,,2025-05-06 14:03Z,2025-05-06 16:03+02:00,A,101-104,1N,,29,"Basic,Live",Marsa Alam,RMF,HEMA,,,,,,,Africa/Cairo,,,,,,,,,,,,,,
departure,U5 7347,,Departed,Unknown,False,Sky Up Airlines,,,,,,,,,,,,,,,,,,,,,,,2025-05-06 13:55Z,2025-05-06 15:55+02:00,2025-05-06 13:55Z,2025-05-06 15:55+02:00,,,,,B,145-150,12N,,,"Basic,Live",Sharm el Sheikh,SSH,HESH,,,,,,,Africa/Cairo,,,,,,,,,,,,,,
departure,W6 1477,WZZ671,Departed,IsOperator,False,Wizz Air,W6,WZZ,9H-WDW,4D24D5,Airbus A321 NEO,,,,,,,,,,,,,,,,,,2025-05-06 13:55Z,2025-05-06 15:55+02:00,2025-05-06 13:55Z,2025-05-06 15:55+02:00,,,2025-05-06 14:18Z,2025-05-06 16:18+02:00,A,107-118,45,,,"Basic,Live",Barcelona,BCN,LEBL,,,,,,,Europe/Madrid,2025-05-06 17:00Z,2025-05-06 19:00+02:00,2025-05-06 17:00Z,2025-05-06 19:00+02:00,,,,,2,,,,,"Basic,Live"
departure,LO 521,LOT521,Departed,IsOperator,False,LOT - Polish,LO,LOT,SP-LMG,48AD86,Embraer 190,,,,,,,,,,,,,,,,,,2025-05-06 14:05Z,2025-05-06 16:05+02:00,2025-05-06 14:05Z,2025-05-06 16:05+02:00,,,2025-05-06 14:20Z,2025-05-06 16:20+02:00,E-D,241-280,28,,29,"Basic,Live",Prague,PRG,LKPR,,,,,,,Europe/Prague,2025-05-06 15:20Z,2025-05-06 17:20+02:00,2025-05-06 15:12Z,2025-05-06 17:12+02:00,,,,,2,,,21,,"Basic,Live"
